date,mode,origin,destination,operator,available_seats,tickets_sold,avg_fare_toman,revenue_toman,searches,bookings,cancellations
1403-09-15,Train,Tehran,Qom,Fadak,2041,714,1408620,1005754680,1981,757,42
1403-09-15,Train,Tehran,Qom,Noor,2061,721,1435620,1035082020,1876,764,42
1403-09-15,Train,Tehran,Qom,Bon Rail,2297,804,1462620,1175946480,2026,852,47
1403-09-15,Train,Tehran,Qom,Joopar,2532,886,1489620,1319803320,2307,939,52
1403-09-15,Bus,Mashhad,Isfahan,Seir-o-Safar,1740,609,2261251,1377101859,1753,646,36
1403-09-15,Bus,Mashhad,Isfahan,Iran Peyma,1574,624,2305441,1438595184,1731,661,36
1403-09-15,Bus,Mashhad,Isfahan,Royal Safar,1590,557,2349631,1308744467,1449,590,32
1403-09-15,Bus,Mashhad,Isfahan,Ham-o-Safar,1772,757,2393821,1812122497,1908,802,44
1403-09-15,Train,Mashhad,Isfahan,RAJA,2255,789,3154699,2489057511,2271,836,46
1403-09-15,Train,Mashhad,Isfahan,Fadak,2041,714,3216349,2296473186,1981,757,42
1403-09-15,Train,Mashhad,Isfahan,Noor,2061,721,3277999,2363437279,1876,764,42
1403-09-15,Train,Mashhad,Isfahan,Bon Rail,2297,804,3339649,2685077796,2026,852,47
1403-09-15,Train,Mashhad,Isfahan,Joopar,2532,886,3401299,3013550914,2307,939,52
1403-09-15,Bus,Mashhad,Shiraz,Seir-o-Safar,1740,609,2611262,1590258558,1753,646,36
1403-09-15,Bus,Mashhad,Shiraz,Iran Peyma,1574,551,2662292,1466922892,1529,584,32
1403-09-15,Bus,Mashhad,Shiraz,Royal Safar,1590,557,2713322,1511320354,1449,590,32
1403-09-15,Bus,Mashhad,Shiraz,Ham-o-Safar,1772,620,2764352,1713898240,1562,657,36
1403-09-15,Train,Mashhad,Shiraz,RAJA,2255,789,3615239,2852423571,2271,836,46
1403-09-15,Train,Mashhad,Shiraz,Fadak,2041,714,3685889,2631724746,1981,757,42
1403-09-15,Train,Mashhad,Shiraz,Noor,2061,721,3756539,2708464619,1876,764,42
1403-09-15,Train,Mashhad,Shiraz,Bon Rail,2297,804,3827189,3077059956,2026,852,47
1403-09-15,Train,Mashhad,Shiraz,Joopar,2532,886,3897839,3453485354,2307,939,52
1403-09-15,Bus,Mashhad,Ahvaz,Seir-o-Safar,1740,609,2698764,1643547276,1753,646,36
1403-09-15,Bus,Mashhad,Ahvaz,Iran Peyma,1574,551,2751504,1516078704,1529,584,32
1403-09-15,Bus,Mashhad,Ahvaz,Royal Safar,1590,557,2804244,1561963908,1449,590,32
1403-09-15,Bus,Mashhad,Ahvaz,Ham-o-Safar,1772,620,2856984,1771330080,1562,657,36
1403-09-15,Train,Mashhad,Ahvaz,RAJA,2255,789,3730374,2943265086,2271,836,46
1403-09-15,Train,Mashhad,Ahvaz,Fadak,2041,714,3803274,2715537636,1981,757,42
1403-09-15,Train,Mashhad,Ahvaz,Noor,2061,721,3876174,2794721454,1876,764,42
1403-09-15,Train,Mashhad,Ahvaz,Bon Rail,2297,804,3949074,3175055496,2026,852,47
1403-09-15,Train,Mashhad,Ahvaz,Joopar,2532,886,4021974,3563468964,2307,939,52
1403-09-15,Bus,Isfahan,Shiraz,Seir-o-Safar,1740,700,1263722,884605400,2015,742,41
1403-09-15,Bus,Isfahan,Shiraz,Iran Peyma,1574,653,1288418,841336954,1812,692,38
1403-09-15,Bus,Isfahan,Shiraz,Royal Safar,1590,734,1313114,963825676,1910,778,43
1403-09-15,Bus,Isfahan,Shiraz,Ham-o-Safar,1772,755,1337810,1010046550,1903,800,44
1403-09-15,Train,Isfahan,Shiraz,RAJA,2255,789,1842160,1453464240,2271,836,46
1403-09-15,Train,Isfahan,Shiraz,Fadak,2041,714,1878160,1341006240,1981,757,42
1403-09-15,Train,Isfahan,Shiraz,Noor,2061,721,1914160,1380109360,1876,764,42
1403-09-15,Train,Isfahan,Shiraz,Bon Rail,2297,804,1950160,1567928640,2026,852,47
1403-09-15,Train,Isfahan,Shiraz,Joopar,2532,886,1986160,1759737760,2307,939,52
1403-10-15,Bus,Tehran,Mashhad,Seir-o-Safar,1574,1052,2160726,2273083752,2918,1115,61
1403-10-15,Bus,Tehran,Mashhad,Iran Peyma,1590,1029,2203206,2267098974,2678,1091,60
1403-10-15,Bus,Tehran,Mashhad,Royal Safar,1772,1221,2245686,2741982606,3077,1294,71
1403-10-15,Bus,Tehran,Mashhad,Ham-o-Safar,1953,1448,2288166,3313264368,3770,1535,84
1403-10-15,Train,Tehran,Mashhad,RAJA,2041,714,3021354,2157246756,1981,757,42
1403-10-15,Train,Tehran,Mashhad,Fadak,2061,721,3080754,2221223634,1876,764,42
1403-10-15,Train,Tehran,Mashhad,Noor,2297,804,3140154,2524683816,2026,852,47
1403-10-15,Train,Tehran,Mashhad,Bon Rail,2532,886,3199554,2834804844,2307,939,52
1403-10-15,Train,Tehran,Mashhad,Joopar,2550,893,3258954,2910245922,2479,947,52
1403-10-15,Train,Tehran,Mashhad,Rail Seir Kosar,2334,817,3318354,2711095218,2352,866,48
1403-10-15,Bus,Tehran,Shiraz,Seir-o-Safar,1574,930,1812812,1685915160,2580,986,54
1403-10-15,Bus,Tehran,Shiraz,Iran Peyma,1590,821,1848452,1517579092,2136,870,48
1403-10-15,Bus,Tehran,Shiraz,Royal Safar,1772,1167,1884092,2198735364,2941,1237,68
1403-10-15,Bus,Tehran,Shiraz,Ham-o-Safar,1953,1076,1919732,2065631632,2801,1141,63
1403-10-15,Train,Tehran,Shiraz,RAJA,2041,714,2563573,1830391122,1981,757,42
1403-10-15,Train,Tehran,Shiraz,Fadak,2061,721,2613973,1884674533,1876,764,42
1403-10-15,Train,Tehran,Shiraz,Noor,2297,804,2664373,2142155892,2026,852,47
1403-10-15,Train,Tehran,Shiraz,Bon Rail,2532,886,2714773,2405288878,2307,939,52
1403-10-15,Train,Tehran,Shiraz,Joopar,2550,893,2765173,2469299489,2479,947,52
1403-10-15,Bus,Tehran,Isfahan,Seir-o-Safar,1574,772,1377920,1063754240,2142,818,45
1403-10-15,Bus,Tehran,Isfahan,Iran Peyma,1590,907,1405010,1274344070,2360,961,53
1403-10-15,Bus,Tehran,Isfahan,Royal Safar,1772,901,1432100,1290322100,2271,955,53
1403-10-15,Bus,Tehran,Isfahan,Ham-o-Safar,1953,1246,1459190,1818150740,3244,1321,73
1403-10-15,Train,Tehran,Isfahan,RAJA,2041,714,1991347,1421821758,1981,757,42
1403-10-15,Train,Tehran,Isfahan,Fadak,2061,721,2030497,1463988337,1876,764,42
1403-10-15,Train,Tehran,Isfahan,Noor,2297,804,2069647,1663996188,2026,852,47
1403-10-15,Train,Tehran,Isfahan,Bon Rail,2532,886,2108797,1868394142,2307,939,52
1403-10-15,Train,Tehran,Isfahan,Joopar,2550,893,2147947,1918116671,2479,947,52
1403-10-15,Bus,Tehran,Tabriz,Seir-o-Safar,1574,764,1725834,1318537176,2119,810,45
1403-10-15,Bus,Tehran,Tabriz,Iran Peyma,1590,784,1759764,1379654976,2040,831,46
1403-10-15,Bus,Tehran,Tabriz,Royal Safar,1772,986,1793694,1768582284,2485,1045,57
1403-10-15,Bus,Tehran,Tabriz,Ham-o-Safar,1953,991,1827624,1811175384,2580,1050,58
1403-10-15,Train,Tehran,Tabriz,RAJA,2041,714,2449128,1748677392,1981,757,42
1403-10-15,Train,Tehran,Tabriz,Fadak,2061,721,2497278,1800537438,1876,764,42
1403-10-15,Train,Tehran,Tabriz,Noor,2297,804,2545428,2046524112,2026,852,47
1403-10-15,Train,Tehran,Tabriz,Bon Rail,2532,886,2593578,2297910108,2307,939,52
1403-10-15,Train,Tehran,Tabriz,Joopar,2550,893,2641728,2359063104,2479,947,52
1403-10-15,Bus,Tehran,Rasht,Seir-o-Safar,1574,755,1169172,882724860,2095,800,44
1403-10-15,Bus,Tehran,Rasht,Iran Peyma,1590,749,1192158,892926342,1949,794,44
1403-10-15,Bus,Tehran,Rasht,Royal Safar,1772,875,1215144,1063251000,2205,928,51
1403-10-15,Bus,Tehran,Rasht,Ham-o-Safar,1953,1053,1238130,1303750890,2741,1116,61
1403-10-15,Train,Tehran,Rasht,RAJA,2041,714,1716678,1225708092,1981,757,42
1403-10-15,Train,Tehran,Rasht,Fadak,2061,721,1750428,1262058588,1876,764,42
1403-10-15,Train,Tehran,Rasht,Noor,2297,804,1784178,1434479112,2026,852,47
1403-10-15,Train,Tehran,Rasht,Bon Rail,2532,886,1817928,1610684208,2307,939,52
1403-10-15,Train,Tehran,Rasht,Joopar,2550,893,1851678,1653548454,2479,947,52
1403-10-15,Bus,Tehran,Ahvaz,Seir-o-Safar,1574,613,2021560,1239216280,1701,650,36
1403-10-15,Bus,Tehran,Ahvaz,Iran Peyma,1590,745,2061304,1535671480,1939,790,43
1403-10-15,Bus,Tehran,Ahvaz,Royal Safar,1772,789,2101048,1657726872,1988,836,46
1403-10-15,Bus,Tehran,Ahvaz,Ham-o-Safar,1953,941,2140792,2014485272,2450,997,55
1403-10-15,Train,Tehran,Ahvaz,RAJA,2041,714,2838241,2026504074,1981,757,42
1403-10-15,Train,Tehran,Ahvaz,Fadak,2061,721,2894041,2086603561,1876,764,42
1403-10-15,Train,Tehran,Ahvaz,Noor,2297,804,2949841,2371672164,2026,852,47
1403-10-15,Train,Tehran,Ahvaz,Bon Rail,2532,886,3005641,2662997926,2307,939,52
1403-10-15,Train,Tehran,Ahvaz,Joopar,2550,893,3061441,2733866813,2479,947,52
1403-10-15,Bus,Tehran,Kerman,Seir-o-Safar,1574,614,2334682,1433494748,1703,651,36
1403-10-15,Bus,Tehran,Kerman,Iran Peyma,1590,557,2380582,1325984174,1449,590,32
1403-10-15,Bus,Tehran,Kerman,Royal Safar,1772,730,2426482,1771331860,1840,774,43
1403-10-15,Bus,Tehran,Kerman,Ham-o-Safar,1953,742,2472382,1834507444,1932,787,43
1403-10-15,Train,Tehran,Kerman,RAJA,2041,714,3250244,2320674216,1981,757,42
1403-10-15,Train,Tehran,Kerman,Fadak,2061,721,3314144,2389497824,1876,764,42
1403-10-15,Train,Tehran,Kerman,Noor,2297,804,3378044,2715947376,2026,852,47
1403-10-15,Train,Tehran,Kerman,Bon Rail,2532,886,3441944,3049562384,2307,939,52
1403-10-15,Train,Tehran,Kerman,Joopar,2550,893,3505844,3130718692,2479,947,52
1403-10-15,Bus,Tehran,Qom,Seir-o-Safar,1574,804,908237,730222548,2230,852,47
1403-10-15,Bus,Tehran,Qom,Iran Peyma,1590,1055,926093,977028115,2745,1118,61
1403-10-15,Bus,Tehran,Qom,Royal Safar,1772,996,943949,940173204,2510,1056,58
1403-10-15,Bus,Tehran,Qom,Ham-o-Safar,1953,1374,961805,1321520070,3577,1456,80
1403-10-15,Train,Tehran,Qom,RAJA,2041,714,1373343,980566902,1981,757,42
1403-10-15,Train,Tehran,Qom,Fadak,2061,721,1400343,1009647303,1876,764,42
1403-10-15,Train,Tehran,Qom,Noor,2297,804,1427343,1147583772,2026,852,47
1403-10-15,Train,Tehran,Qom,Bon Rail,2532,886,1454343,1288547898,2307,939,52
1403-10-15,Train,Tehran,Qom,Joopar,2550,893,1481343,1322839299,2479,947,52
1403-10-15,Bus,Mashhad,Isfahan,Seir-o-Safar,1574,580,2247704,1303668320,1609,615,34
1403-10-15,Bus,Mashhad,Isfahan,Iran Peyma,1590,557,2291894,1276584958,1449,590,32
1403-10-15,Bus,Mashhad,Isfahan,Royal Safar,1772,717,2336084,1674972228,1807,760,42
1403-10-15,Bus,Mashhad,Isfahan,Ham-o-Safar,1953,684,2380274,1628107416,1781,725,40
1403-10-15,Train,Mashhad,Isfahan,RAJA,2041,714,3135799,2238960486,1981,757,42
1403-10-15,Train,Mashhad,Isfahan,Fadak,2061,721,3197449,2305360729,1876,764,42
1403-10-15,Train,Mashhad,Isfahan,Noor,2297,804,3259099,2620315596,2026,852,47
1403-10-15,Train,Mashhad,Isfahan,Bon Rail,2532,886,3320749,2942183614,2307,939,52
1403-10-15,Train,Mashhad,Isfahan,Joopar,2550,893,3382399,3020482307,2479,947,52
1403-10-15,Bus,Mashhad,Shiraz,Seir-o-Safar,1574,551,2595618,1430185518,1529,584,32
1403-10-15,Bus,Mashhad,Shiraz,Iran Peyma,1590,557,2646648,1474182936,1449,590,32
1403-10-15,Bus,Mashhad,Shiraz,Royal Safar,1772,620,2697678,1672560360,1562,657,36
1403-10-15,Bus,Mashhad,Shiraz,Ham-o-Safar,1953,692,2748708,1902105936,1802,734,40
1403-10-15,Train,Mashhad,Shiraz,RAJA,2041,714,3593580,2565816120,1981,757,42
1403-10-15,Train,Mashhad,Shiraz,Fadak,2061,721,3664230,2641909830,1876,764,42
1403-10-15,Train,Mashhad,Shiraz,Noor,2297,804,3734880,3002843520,2026,852,47
1403-10-15,Train,Mashhad,Shiraz,Bon Rail,2532,886,3805530,3371699580,2307,939,52
1403-10-15,Train,Mashhad,Shiraz,Joopar,2550,893,3876180,3461428740,2479,947,52
1403-10-15,Bus,Mashhad,Ahvaz,Seir-o-Safar,1574,551,2682596,1478110396,1529,584,32
1403-10-15,Bus,Mashhad,Ahvaz,Iran Peyma,1590,557,2735336,1523582152,1449,590,32
1403-10-15,Bus,Mashhad,Ahvaz,Royal Safar,1772,620,2788076,1728607120,1562,657,36
1403-10-15,Bus,Mashhad,Ahvaz,Ham-o-Safar,1953,684,2840816,1943118144,1781,725,40
1403-10-15,Train,Mashhad,Ahvaz,RAJA,2041,714,3708025,2647529850,1981,757,42
1403-10-15,Train,Mashhad,Ahvaz,Fadak,2061,721,3780925,2726046925,1876,764,42
1403-10-15,Train,Mashhad,Ahvaz,Noor,2297,804,3853825,3098475300,2026,852,47
1403-10-15,Train,Mashhad,Ahvaz,Bon Rail,2532,886,3926725,3479078350,2307,939,52
1403-10-15,Train,Mashhad,Ahvaz,Joopar,2550,893,3999625,3571665125,2479,947,52
1403-10-15,Bus,Isfahan,Shiraz,Seir-o-Safar,1574,635,1256151,797655885,1762,673,37
1403-10-15,Bus,Isfahan,Shiraz,Iran Peyma,1590,669,1280847,856886643,1741,709,39
1403-10-15,Bus,Isfahan,Shiraz,Royal Safar,1772,734,1305543,958268562,1850,778,43
1403-10-15,Bus,Isfahan,Shiraz,Ham-o-Safar,1953,935,1330239,1243773465,2434,991,55
1403-10-15,Train,Isfahan,Shiraz,RAJA,2041,714,1831123,1307421822,1981,757,42
1403-10-15,Train,Isfahan,Shiraz,Fadak,2061,721,1867123,1346195683,1876,764,42
1403-10-15,Train,Isfahan,Shiraz,Noor,2297,804,1903123,1530110892,2026,852,47
1403-10-15,Train,Isfahan,Shiraz,Bon Rail,2532,886,1939123,1718062978,2307,939,52
1403-10-15,Train,Isfahan,Shiraz,Joopar,2550,893,1975123,1763784839,2479,947,52
1403-11-15,Bus,Tehran,Mashhad,Seir-o-Safar,1590,994,2161823,2148852062,2586,1054,58
1403-11-15,Bus,Tehran,Mashhad,Iran Peyma,1772,1262,2204303,2781830386,3180,1338,74
1403-11-15,Bus,Tehran,Mashhad,Royal Safar,1953,1403,2246783,3152236549,3653,1487,82
1403-11-15,Bus,Tehran,Mashhad,Ham-o-Safar,1967,1435,2289263,3285092405,3983,1521,84
1403-11-15,Train,Tehran,Mashhad,RAJA,2061,721,3022889,2179502969,1876,764,42
1403-11-15,Train,Tehran,Mashhad,Fadak,2297,804,3082289,2478160356,2026,852,47
1403-11-15,Train,Tehran,Mashhad,Noor,2532,886,3141689,2783536454,2307,939,52
1403-11-15,Train,Tehran,Mashhad,Bon Rail,2550,893,3201089,2858572477,2479,947,52
1403-11-15,Train,Tehran,Mashhad,Joopar,2334,817,3260489,2663819513,2352,866,48
1403-11-15,Train,Tehran,Mashhad,Rail Seir Kosar,2083,729,3319889,2420199081,2054,773,43
1403-11-15,Bus,Tehran,Shiraz,Seir-o-Safar,1590,839,1813733,1521721987,2183,889,49
1403-11-15,Bus,Tehran,Shiraz,Iran Peyma,1772,1153,1849373,2132327069,2906,1222,67
1403-11-15,Bus,Tehran,Shiraz,Royal Safar,1953,1084,1885013,2043354092,2822,1149,63
1403-11-15,Bus,Tehran,Shiraz,Ham-o-Safar,1967,1408,1920653,2704279424,3908,1492,82
1403-11-15,Train,Tehran,Shiraz,RAJA,2061,721,2564875,1849274875,1876,764,42
1403-11-15,Train,Tehran,Shiraz,Fadak,2297,804,2615275,2102681100,2026,852,47
1403-11-15,Train,Tehran,Shiraz,Noor,2532,886,2665675,2361788050,2307,939,52
1403-11-15,Train,Tehran,Shiraz,Bon Rail,2550,893,2716075,2425454975,2479,947,52
1403-11-15,Train,Tehran,Shiraz,Joopar,2334,817,2766475,2260210075,2352,866,48
1403-11-15,Bus,Tehran,Isfahan,Seir-o-Safar,1590,880,1378620,1213185600,2290,933,51
1403-11-15,Bus,Tehran,Isfahan,Iran Peyma,1772,925,1405710,1300281750,2331,981,54
1403-11-15,Bus,Tehran,Isfahan,Royal Safar,1953,1227,1432800,1758045600,3194,1301,72
1403-11-15,Bus,Tehran,Isfahan,Ham-o-Safar,1967,1069,1459890,1560622410,2967,1133,62
1403-11-15,Train,Tehran,Isfahan,RAJA,2061,721,1992358,1436490118,1876,764,42
1403-11-15,Train,Tehran,Isfahan,Fadak,2297,804,2031508,1633332432,2026,852,47
1403-11-15,Train,Tehran,Isfahan,Noor,2532,886,2070658,1834602988,2307,939,52
1403-11-15,Train,Tehran,Isfahan,Bon Rail,2550,893,2109808,1884058544,2479,947,52
1403-11-15,Train,Tehran,Isfahan,Joopar,2334,817,2148958,1755698686,2352,866,48
1403-11-15,Bus,Tehran,Tabriz,Seir-o-Safar,1590,810,1726711,1398635910,2108,859,47
1403-11-15,Bus,Tehran,Tabriz,Iran Peyma,1772,956,1760641,1683172796,2409,1013,56
1403-11-15,Bus,Tehran,Tabriz,Royal Safar,1953,1022,1794571,1834051562,2661,1083,60
1403-11-15,Bus,Tehran,Tabriz,Ham-o-Safar,1967,1206,1828501,2205172206,3347,1278,70
1403-11-15,Train,Tehran,Tabriz,RAJA,2061,721,2450372,1766718212,1876,764,42
1403-11-15,Train,Tehran,Tabriz,Fadak,2297,804,2498522,2008811688,2026,852,47
1403-11-15,Train,Tehran,Tabriz,Noor,2532,886,2546672,2256351392,2307,939,52
1403-11-15,Train,Tehran,Tabriz,Bon Rail,2550,893,2594822,2317176046,2479,947,52
1403-11-15,Train,Tehran,Tabriz,Joopar,2334,817,2642972,2159308124,2352,866,48
1403-11-15,Bus,Tehran,Rasht,Seir-o-Safar,1590,723,1169766,845740818,1881,766,42
1403-11-15,Bus,Tehran,Rasht,Iran Peyma,1772,905,1192752,1079440560,2281,959,53
1403-11-15,Bus,Tehran,Rasht,Royal Safar,1953,1021,1215738,1241268498,2658,1082,60
1403-11-15,Bus,Tehran,Rasht,Ham-o-Safar,1967,1029,1238724,1274646996,2856,1091,60
1403-11-15,Train,Tehran,Rasht,RAJA,2061,721,1717550,1238353550,1876,764,42
1403-11-15,Train,Tehran,Rasht,Fadak,2297,804,1751300,1408045200,2026,852,47
1403-11-15,Train,Tehran,Rasht,Noor,2532,886,1785050,1581554300,2307,939,52
1403-11-15,Train,Tehran,Rasht,Bon Rail,2550,893,1818800,1624188400,2479,947,52
1403-11-15,Train,Tehran,Rasht,Joopar,2334,817,1852550,1513533350,2352,866,48
1403-11-15,Bus,Tehran,Ahvaz,Seir-o-Safar,1590,762,2022587,1541211294,1983,808,44
1403-11-15,Bus,Tehran,Ahvaz,Iran Peyma,1772,764,2062331,1575620884,1925,810,45
1403-11-15,Bus,Tehran,Ahvaz,Royal Safar,1953,974,2102075,2047421050,2536,1032,57
1403-11-15,Bus,Tehran,Ahvaz,Ham-o-Safar,1967,971,2141819,2079706249,2695,1029,57
1403-11-15,Train,Tehran,Ahvaz,RAJA,2061,721,2839683,2047411443,1876,764,42
1403-11-15,Train,Tehran,Ahvaz,Fadak,2297,804,2895483,2327968332,2026,852,47
1403-11-15,Train,Tehran,Ahvaz,Noor,2532,886,2951283,2614836738,2307,939,52
1403-11-15,Train,Tehran,Ahvaz,Bon Rail,2550,893,3007083,2685325119,2479,947,52
1403-11-15,Train,Tehran,Ahvaz,Joopar,2334,817,3062883,2502375411,2352,866,48
1403-11-15,Bus,Tehran,Kerman,Seir-o-Safar,1590,557,2335869,1301079033,1449,590,32
1403-11-15,Bus,Tehran,Kerman,Iran Peyma,1772,745,2381769,1774417905,1877,790,43
1403-11-15,Bus,Tehran,Kerman,Royal Safar,1953,721,2427669,1750349349,1877,764,42
1403-11-15,Bus,Tehran,Kerman,Ham-o-Safar,1967,862,2473569,2132216478,2393,914,50
1403-11-15,Train,Tehran,Kerman,RAJA,2061,721,3251895,2344616295,1876,764,42
1403-11-15,Train,Tehran,Kerman,Fadak,2297,804,3315795,2665899180,2026,852,47
1403-11-15,Train,Tehran,Kerman,Noor,2532,886,3379695,2994409770,2307,939,52
1403-11-15,Train,Tehran,Kerman,Bon Rail,2550,893,3443595,3075130335,2479,947,52
1403-11-15,Train,Tehran,Kerman,Joopar,2334,817,3507495,2865623415,2352,866,48
1403-11-15,Bus,Tehran,Qom,Seir-o-Safar,1590,1055,908699,958677445,2745,1118,61
1403-11-15,Bus,Tehran,Qom,Iran Peyma,1772,985,926555,912656675,2482,1044,57
1403-11-15,Bus,Tehran,Qom,Royal Safar,1953,1398,944411,1320286578,3640,1482,82
1403-11-15,Bus,Tehran,Qom,Ham-o-Safar,1967,1213,962267,1167229871,3367,1286,71
1403-11-15,Train,Tehran,Qom,RAJA,2061,721,1374040,990682840,1876,764,42
1403-11-15,Train,Tehran,Qom,Fadak,2297,804,1401040,1126436160,2026,852,47
1403-11-15,Train,Tehran,Qom,Noor,2532,886,1428040,1265243440,2307,939,52
1403-11-15,Train,Tehran,Qom,Bon Rail,2550,893,1455040,1299350720,2479,947,52
1403-11-15,Train,Tehran,Qom,Joopar,2334,817,1482040,1210826680,2352,866,48
1403-11-15,Bus,Mashhad,Isfahan,Seir-o-Safar,1590,557,2248846,1252607222,1449,590,32
1403-11-15,Bus,Mashhad,Isfahan,Iran Peyma,1772,715,2293036,1639520740,1802,758,42
1403-11-15,Bus,Mashhad,Isfahan,Royal Safar,1953,684,2337226,1598662584,1781,725,40
1403-11-15,Bus,Mashhad,Isfahan,Ham-o-Safar,1967,860,2381416,2048017760,2387,912,50
1403-11-15,Train,Mashhad,Isfahan,RAJA,2061,721,3137392,2262059632,1876,764,42
1403-11-15,Train,Mashhad,Isfahan,Fadak,2297,804,3199042,2572029768,2026,852,47
1403-11-15,Train,Mashhad,Isfahan,Noor,2532,886,3260692,2888973112,2307,939,52
1403-11-15,Train,Mashhad,Isfahan,Bon Rail,2550,893,3322342,2966851406,2479,947,52
1403-11-15,Train,Mashhad,Isfahan,Joopar,2334,817,3383992,2764721464,2352,866,48
1403-11-15,Bus,Mashhad,Shiraz,Seir-o-Safar,1590,557,2596936,1446493352,1449,590,32
1403-11-15,Bus,Mashhad,Shiraz,Iran Peyma,1772,620,2647966,1641738920,1562,657,36
1403-11-15,Bus,Mashhad,Shiraz,Royal Safar,1953,688,2698996,1856909248,1791,729,40
1403-11-15,Bus,Mashhad,Shiraz,Ham-o-Safar,1967,688,2750026,1892017888,1910,729,40
1403-11-15,Train,Mashhad,Shiraz,RAJA,2061,721,3595406,2592287726,1876,764,42
1403-11-15,Train,Mashhad,Shiraz,Fadak,2297,804,3666056,2947509024,2026,852,47
1403-11-15,Train,Mashhad,Shiraz,Noor,2532,886,3736706,3310721516,2307,939,52
1403-11-15,Train,Mashhad,Shiraz,Bon Rail,2550,893,3807356,3399968908,2479,947,52
1403-11-15,Train,Mashhad,Shiraz,Joopar,2334,817,3878006,3168330902,2352,866,48
1403-11-15,Bus,Mashhad,Ahvaz,Seir-o-Safar,1590,557,2683959,1494965163,1449,590,32
1403-11-15,Bus,Mashhad,Ahvaz,Iran Peyma,1772,620,2736699,1696753380,1562,657,36
1403-11-15,Bus,Mashhad,Ahvaz,Royal Safar,1953,684,2789439,1907976276,1781,725,40
1403-11-15,Bus,Mashhad,Ahvaz,Ham-o-Safar,1967,688,2842179,1955419152,1910,729,40
1403-11-15,Train,Mashhad,Ahvaz,RAJA,2061,721,3709909,2674844389,1876,764,42
1403-11-15,Train,Mashhad,Ahvaz,Fadak,2297,804,3782809,3041378436,2026,852,47
1403-11-15,Train,Mashhad,Ahvaz,Noor,2532,886,3855709,3416158174,2307,939,52
1403-11-15,Train,Mashhad,Ahvaz,Bon Rail,2550,893,3928609,3508247837,2479,947,52
1403-11-15,Train,Mashhad,Ahvaz,Joopar,2334,817,4001509,3269232853,2352,866,48
1403-11-15,Bus,Isfahan,Shiraz,Seir-o-Safar,1590,645,1256789,810628905,1678,684,38
1403-11-15,Bus,Isfahan,Shiraz,Iran Peyma,1772,759,1281485,972647115,1913,805,44
1403-11-15,Bus,Isfahan,Shiraz,Royal Safar,1953,910,1306181,1188624710,2369,965,53
1403-11-15,Bus,Isfahan,Shiraz,Ham-o-Safar,1967,864,1330877,1149877728,2398,916,50
1403-11-15,Train,Isfahan,Shiraz,RAJA,2061,721,1832054,1320910934,1876,764,42
1403-11-15,Train,Isfahan,Shiraz,Fadak,2297,804,1868054,1501915416,2026,852,47
1403-11-15,Train,Isfahan,Shiraz,Noor,2532,886,1904054,1686991844,2307,939,52
1403-11-15,Train,Isfahan,Shiraz,Bon Rail,2550,893,1940054,1732468222,2479,947,52
1403-11-15,Train,Isfahan,Shiraz,Joopar,2334,817,1976054,1614436118,2352,866,48
1403-12-15,Bus,Tehran,Mashhad,Seir-o-Safar,1772,1470,2176773,3199856310,3704,1558,86
1403-12-15,Bus,Tehran,Mashhad,Iran Peyma,1953,1535,2219253,3406553355,3996,1627,89
1403-12-15,Bus,Tehran,Mashhad,Royal Safar,1967,1685,2261733,3811020105,4677,1786,98
1403-12-15,Bus,Tehran,Mashhad,Ham-o-Safar,1801,1623,2304213,3739737699,4671,1720,95
1403-12-15,Train,Tehran,Mashhad,RAJA,2297,804,3043793,2447209572,2026,852,47
1403-12-15,Train,Tehran,Mashhad,Fadak,2532,886,3103193,2749428998,2307,939,52
1403-12-15,Train,Tehran,Mashhad,Noor,2550,893,3162593,2824195549,2479,947,52
1403-12-15,Train,Tehran,Mashhad,Bon Rail,2334,817,3221993,2632368281,2352,866,48
1403-12-15,Train,Tehran,Mashhad,Joopar,2083,729,3281393,2392135497,2054,773,43
1403-12-15,Train,Tehran,Mashhad,Rail Seir Kosar,2028,724,3340793,2418734132,1917,767,42
1403-12-15,Bus,Tehran,Shiraz,Seir-o-Safar,1772,1277,1826276,2332154452,3218,1354,74
1403-12-15,Bus,Tehran,Shiraz,Iran Peyma,1953,1248,1861916,2323671168,3249,1323,73
1403-12-15,Bus,Tehran,Shiraz,Royal Safar,1967,1587,1897556,3011421372,4405,1682,93
1403-12-15,Bus,Tehran,Shiraz,Ham-o-Safar,1801,1220,1933196,2358499120,3512,1293,71
1403-12-15,Train,Tehran,Shiraz,RAJA,2297,804,2582612,2076420048,2026,852,47
1403-12-15,Train,Tehran,Shiraz,Fadak,2532,886,2633012,2332848632,2307,939,52
1403-12-15,Train,Tehran,Shiraz,Noor,2550,893,2683412,2396286916,2479,947,52
1403-12-15,Train,Tehran,Shiraz,Bon Rail,2334,817,2733812,2233524404,2352,866,48
1403-12-15,Train,Tehran,Shiraz,Joopar,2083,729,2784212,2029690548,2054,773,43
1403-12-15,Bus,Tehran,Isfahan,Seir-o-Safar,1772,1081,1388154,1500594474,2724,1146,63
1403-12-15,Bus,Tehran,Isfahan,Iran Peyma,1953,1357,1415244,1920486108,3533,1438,79
1403-12-15,Bus,Tehran,Isfahan,Royal Safar,1967,1239,1442334,1787051826,3439,1313,72
